energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2
4.665000000000000258e-01,7.627605622015195660e-06,3.742182726243552020e-08,3.298801290936350765e-06,5.038627320876720103e-08,8.629445082831190861e-07,3.378044180582604780e-06,6.927700730142378577e-13,2.093686445646843220e-15,4.318277078354300567e-12,2.233181925889581266e-15,2.244088608094749295e-14,5.665958310914212833e-13,1.353786098890860861e-12,5.634417119496733148e-13,2.010336912298410942e-14
4.670000000000000262e-01,7.109611075188358233e-06,3.795927888157057530e-08,3.251586794414603654e-06,5.111788510990685398e-08,8.928685571351016829e-07,2.876070584669950862e-06,7.490493587715806873e-13,2.374999548719447042e-15,4.591380671541532168e-12,2.487419893360451726e-15,2.214401556606140255e-14,5.911579574580448881e-13,1.408571050363591242e-12,5.880031719805740067e-13,1.980858031876432478e-14
4.675000000000000266e-01,6.622242207268747669e-06,3.849574771973252260e-08,3.204149108579665093e-06,5.184363073669251167e-08,9.228802264677897628e-07,2.404865073189777184e-06,8.084520277041971199e-13,2.629886708262760678e-15,4.868812834152472917e-12,2.717423623222653808e-15,2.185381147841080317e-14,6.164857048563297904e-13,1.466771992040086164e-12,6.133302656282818882e-13,1.952114418840891090e-14
4.680000000000000271e-01,6.170619509540027749e-06,3.901780841082392717e-08,3.156500460966401227e-06,5.256319825770476727e-08,9.530025530645928998e-07,1.969526611574433627e-06,8.711199985851681750e-13,2.841122385996751264e-15,5.148951062233964896e-12,2.906794548492194158e-15,2.159090567980464058e-14,6.424861087115564146e-13,1.528777406464288844e-12,6.393310080627065744e-13,1.926166575979581247e-14
4.684999999999999720e-01,5.759197273965761147e-06,3.951951849380192861e-08,3.108651089439228842e-06,5.327616878372374670e-08,9.833002167657735956e-07,1.574440935839680343e-06,9.371327523278989343e-13,3.006888896778510614e-15,5.431800565310043471e-12,3.054207406177154866e-15,2.136930634414505701e-14,6.689790149604404304e-13,1.594430805788486496e-12,6.658258666973154030e-13,1.904414497928034601e-14
4.689999999999999725e-01,5.391718142498489410e-06,4.000417106359482703e-08,3.060613066283960741e-06,5.398207889615187001e-08,1.013844920334158771e-06,1.223264082799359968e-06,1.006441154936741687e-12,3.142037113553905745e-15,5.718929555866070757e-12,3.174619178079933512e-15,2.119234408953191044e-14,6.957394702234242694e-13,1.663039984406351722e-12,6.925901713744976476e-13,1.887192557058692649e-14
4.694999999999999729e-01,5.071157011043992197e-06,4.048271136669759927e-08,3.012402773320918710e-06,5.468048792168716585e-08,1.044680613831823420e-06,9.189001110182142608e-07,1.078830569632760126e-12,3.273746329931607207e-15,6.012832502561117346e-12,3.294946415371139612e-15,2.105244693165911540e-14,7.225597313948418791e-13,1.733586996374012963e-12,7.194162675898568200e-13,1.873744518092046192e-14
4.699999999999999734e-01,4.799666211451919511e-06,4.096959694560913207e-08,2.964041233370115159e-06,5.537102299972215734e-08,1.075802698721480832e-06,6.634708425740147283e-07,1.153926540799786771e-12,3.432817635347666057e-15,6.315911628536992819e-12,3.445439521882857469e-15,2.093486065761108722e-14,7.493105257435817182e-13,1.805078333650902093e-12,7.461749134324603973e-13,1.862591839040037199e-14
4.704999999999999738e-01,4.578538541963293537e-06,4.147786003172991140e-08,2.915552474498409280e-06,5.605338820186675513e-08,1.107158901202679585e-06,4.582845849803846829e-07,1.231244042353284961e-12,3.643386407739579109e-15,6.629416230330195640e-12,3.649521283606867651e-15,2.082401030725809824e-14,7.759794748001945748e-13,1.876916155955182860e-12,7.728537304690940608e-13,1.852167164444754254e-14
4.709999999999999742e-01,4.408202284212775332e-06,4.201534546611250007e-08,2.866960907755330195e-06,5.672734152227575917e-08,1.138670094234433244e-06,3.038167339168193409e-07,1.310267865099264227e-12,3.914466080036160397e-15,6.952714645274841444e-12,3.915476077762034932e-15,2.071022442372013382e-14,8.026708002027662920e-13,1.949152651724533389e-12,7.995568058997954900e-13,1.841487185722808226e-14
4.714999999999999747e-01,4.288253735604488958e-06,4.258347132846033803e-08,2.818289012844364934e-06,5.739265748040590264e-08,1.170260997063060242e-06,1.997151972554851599e-07,1.390541368960703089e-12,4.236206272338898572e-15,7.283175295565286609e-12,4.232845484162023990e-15,2.059437376903549795e-14,8.295630008150797300e-13,2.022521207105979502e-12,8.264622073081917565e-13,1.830620663707115306e-14
4.719999999999999751e-01,4.217521551011303440e-06,4.317868236604071907e-08,2.769556352462870241e-06,5.804909744404969082e-08,1.201886887156945737e-06,1.448375864634445976e-07,1.471737047779641108e-12,4.582232688768146188e-15,7.616729798540221185e-12,4.574873534830904787e-15,2.048868567020395331e-14,8.568360750253398463e-13,2.098212362838869758e-12,8.537491104844564642e-13,1.820776522904306016e-14
4.724999999999999756e-01,4.194148060905396544e-06,4.379556720748859006e-08,2.720780232886408686e-06,5.869640322825335417e-08,1.233544727853822831e-06,1.373176351492737399e-07,1.553686749554375386e-12,4.917441712941363512e-15,7.948951409687081025e-12,4.906356914708874115e-15,2.041334622482727828e-14,8.845918067166124651e-13,2.177455160294711776e-12,8.815181711257086798e-13,1.813970589087708694e-14
4.729999999999999760e-01,4.215669627196263648e-06,4.442992487159099705e-08,2.671977529504457365e-06,5.933431567870353055e-08,1.265264348759630620e-06,1.746494632420122450e-07,1.636361009438478825e-12,5.208818347094950696e-15,8.276291421839278339e-12,5.194459705569559601e-15,2.039002364503983125e-14,9.127950345082192645e-13,2.261042197267696708e-12,9.097330917732212717e-13,1.812381290511595311e-14
4.734999999999999765e-01,4.279082407744771145e-06,4.508019901337159752e-08,2.623166660446746680e-06,5.996260567024053704e-08,1.297084310093955312e-06,2.537740377729396485e-07,1.719802429954789038e-12,5.435832492093338025e-15,8.597045750973653353e-12,5.419048406950932556e-15,2.043459523138999071e-14,9.412584822758205865e-13,2.348969290594778555e-12,9.382058822326151836e-13,1.817620544461843312e-14
4.739999999999999769e-01,4.380889846466971454e-06,4.574658561609690118e-08,2.574368648661880077e-06,6.058109720081827636e-08,1.329023908828627147e-06,3.711544637465861437e-07,1.804032592877864485e-12,5.597076737797382438e-15,8.911703959506758852e-12,5.579221505396715479e-15,2.055171688139267867e-14,9.696798437640015613e-13,2.440332377963346394e-12,9.666343368717274175e-13,1.830183676217869084e-14
4.744999999999999774e-01,4.517139526319078095e-06,4.642835246705606181e-08,2.525606667979386664e-06,6.118966492649386848e-08,1.361064477460552328e-06,5.228346754087291794e-07,1.888960895996115625e-12,5.710996050482214728e-15,9.222539942088081227e-12,5.693904917525174909e-15,2.073328925472235473e-14,9.977217909282578597e-13,2.533540974173383514e-12,9.946822077900935944e-13,1.849285937570304134e-14
4.749999999999999778e-01,4.683464750635847685e-06,4.712091083718407826e-08,2.476904207111556005e-06,6.178820061523225128e-08,1.393148950967441388e-06,7.044862489314620935e-07,1.974323900912950359e-12,5.810432252431495338e-15,9.532567117040854816e-12,5.796264479479398366e-15,2.096153140401731694e-14,1.025109637437555188e-12,2.626795804701470110e-12,1.022076680331097584e-12,1.873160345861248940e-14
4.754999999999999782e-01,4.875146809742334587e-06,4.781446483168351535e-08,2.428282670136369903e-06,6.237655915018805213e-08,1.425200446401293353e-06,9.114558941896198314e-07,2.059674909293222568e-12,5.932656803463019138e-15,9.844208321361875850e-12,5.923639535277269852e-15,2.121572781918297924e-14,1.051713423725878442e-12,2.718677305230478633e-12,1.048689925175764576e-12,1.899727176938408110e-14
4.759999999999999787e-01,5.087206798964975153e-06,4.849545772374983154e-08,2.379759552277121108e-06,6.295450733237286507e-08,1.457151899906060240e-06,1.138828065390528414e-06,2.144428155529113235e-12,6.107975069038091810e-15,1.015813941379703236e-11,6.106106351233266487e-15,2.148034553280053163e-14,1.077584582529330902e-12,2.808639450608311895e-12,1.074575041995055367e-12,1.927407101146048470e-14
4.764999999999999791e-01,5.314523867207567936e-06,4.915076571064926312e-08,2.331348135918673974e-06,6.352170149729625142e-08,1.488973464661392486e-06,1.381511944647960245e-06,2.227944997418334527e-12,6.350420187849667252e-15,1.047271432015804920e-11,6.357202264774861095e-15,2.175162159480855405e-14,1.102931586655809208e-12,2.897222516320310116e-12,1.099941053017642173e-12,1.955787885848438443e-14
4.769999999999999796e-01,5.551964923117598961e-06,4.977320296726068131e-08,2.283059019339402607e-06,6.407771070415567455e-08,1.520684810233078334e-06,1.634351791833558035e-06,2.309636245374041798e-12,6.653396128380030257e-15,1.078418301500787704e-11,6.669664636748775595e-15,2.204013855489252351e-14,1.128039624523419459e-12,2.985886865444769159e-12,1.125072253883479748e-12,1.985893804153315942e-14
4.774999999999999800e-01,5.794504298450689595e-06,5.036602953032975205e-08,2.234902987245339193e-06,6.462208410108731558e-08,1.552345632127598192e-06,1.892248652303341504e-06,2.389049606782986414e-12,6.991599553428217853e-15,1.108764000767114234e-11,7.017489682513757758e-15,2.236822830645328030e-14,1.153159384854783995e-12,3.076500136003976963e-12,1.150217163914251351e-12,2.019937560371932502e-14
4.779999999999999805e-01,6.037313792731102769e-06,5.094423704837688608e-08,2.186894103971124622e-06,6.515444134495770206e-08,1.584027049619508429e-06,2.150274533860371416e-06,2.465915866590872300e-12,7.328631061708495163e-15,1.137838527920340840e-11,7.363683690576358248e-15,2.276284186579258529e-14,1.178402280081407669e-12,3.170637648128342472e-12,1.175484391218149251e-12,2.060614243580829327e-14
4.784999999999999809e-01,6.275813545596081246e-06,5.153147311479915147e-08,2.139051734021756488e-06,6.567455218678317945e-08,1.615775168155169211e-06,2.403760691701761282e-06,2.540140419879560927e-12,7.627985631037439973e-15,1.165323286099675560e-11,7.671355789851824359e-15,2.324618002642807588e-14,1.203679125326472472e-12,3.268934012296113490e-12,1.200782231751983455e-12,2.110164167585857250e-14
4.789999999999999813e-01,6.505688482621626220e-06,5.215316266736865239e-08,2.091400560431701690e-06,6.618237164192487111e-08,1.647582166767220430e-06,2.648349811498442967e-06,2.611743925853300396e-12,7.864102895394545234e-15,1.191131700370214706e-11,7.914802770850845888e-15,2.382730674147017170e-14,1.228705888266592834e-12,3.370721368301292264e-12,1.225825300055287564e-12,2.169526794058883259e-14
4.794999999999999818e-01,6.722887853965133398e-06,5.282801457671410772e-08,2.043968442674173340e-06,6.667801150811486541e-08,1.679377926098801458e-06,2.880014583834510433e-06,2.680771621435094126e-12,8.030150423246299552e-15,1.215411786406898703e-11,8.087250347024760367e-15,2.449780293761159826e-14,1.253077748803867008e-12,3.474102331287359485e-12,1.250209107782761505e-12,2.237894195139715271e-14
4.799999999999999822e-01,6.923631220630779762e-06,5.356097003045370246e-08,1.996782824460381509e-06,6.716165249916624119e-08,1.711047204531722108e-06,3.095057246127547853e-06,2.747200161394938340e-12,8.140196897049019449e-15,1.238469794769086833e-11,8.202924492150729430e-15,2.523326716525850146e-14,1.276388857260242107e-12,3.576459889111030598e-12,1.273529773230156201e-12,2.312849052023448926e-14
4.804999999999999827e-01,7.104440407947004695e-06,5.434034482877894984e-08,1.949867014113718141e-06,6.763342496805537067e-08,1.742466881471202179e-06,3.290110989733635994e-06,2.810870849184111739e-12,8.225107186583964627e-15,1.260641294834170915e-11,8.292822397003306832e-15,2.600051370607594421e-14,1.298358216012563816e-12,3.675251109189045164e-12,1.295509281177957324e-12,2.391076631327323169e-14
4.809999999999999831e-01,7.262204628643632344e-06,5.514049578378624618e-08,1.903237762113378559e-06,6.809330053830609013e-08,1.773549134756361860e-06,3.462161770437245702e-06,2.871468996362921895e-12,8.323361224519352769e-15,1.282154098375420193e-11,8.395430724909322703e-15,2.676830450468072976e-14,1.318918308273152744e-12,3.768821677394191330e-12,1.316083120376610654e-12,2.469437129467005373e-14
4.814999999999999836e-01,7.394269933017735777e-06,5.592932092058274391e-08,1.856905101253297513e-06,6.854103569115574973e-08,1.804273273484975236e-06,3.608598642211712078e-06,2.928554087409290047e-12,8.469514864104334185e-15,1.303030013130499075e-11,8.545146993137765419e-15,2.751807712419836643e-14,1.338234333045985128e-12,3.856955775760797491e-12,1.335418500800488206e-12,2.546044720838568717e-14
4.819999999999999840e-01,7.498530841461929245e-06,5.667806825197409874e-08,1.810874568780285231e-06,6.897619115514988646e-08,1.834692789826957822e-06,3.727286287871727978e-06,2.981629474999948088e-12,8.683739214659938154e-15,1.323058767518614466e-11,8.761855918518671366e-15,2.825090968206279537e-14,1.356644811843108849e-12,3.940953343669868692e-12,1.353854275129316417e-12,2.620974892861102633e-14
4.824999999999999845e-01,7.573497026630251388e-06,5.737001352586480572e-08,1.765151025847611219e-06,6.939822379674956300e-08,1.864913657728165868e-06,3.816640813513250873e-06,3.030228659711947900e-12,8.965580617359473424e-15,1.341852439076238798e-11,9.044789475072135107e-15,2.898803676985475786e-14,1.374541304100342234e-12,4.023182029822554440e-12,1.371780544516555451e-12,2.696327340129131817e-14
4.829999999999999849e-01,7.618313595432743893e-06,5.800495698492109147e-08,1.719742680025723596e-06,6.980662071469919886e-08,1.895051287117097728e-06,3.875684422844001033e-06,3.073991385820379377e-12,9.293853255000910688e-15,1.358961127237798066e-11,9.372544574159108008e-15,2.976430003273705832e-14,1.392226698103688576e-12,4.106233007946515813e-12,1.389497453351045409e-12,2.775578643431733119e-14
4.834999999999999853e-01,7.632727962714477580e-06,5.859805039291698066e-08,1.674663837292108031e-06,7.020102873359054270e-08,1.925182272151947408e-06,3.904058833897324346e-06,3.112707642460208153e-12,9.632760322190345571e-15,1.374009985862010440e-11,9.709305190354581213e-15,3.061632594686995159e-14,1.409800256173105178e-12,4.191955258185650021e-12,1.407101170751191432e-12,2.862401392152467757e-14
4.839999999999999858e-01,7.617013999011440602e-06,5.917359449631622968e-08,1.629935388410713036e-06,7.058133301303369842e-08,1.955309573738958786e-06,3.901989881556603250e-06,3.146319126541274333e-12,9.942465776845955018e-15,1.386811056994141119e-11,1.001544918555781856e-14,3.156916053991120691e-14,1.427109830955191566e-12,4.280698845075191067e-12,1.424437142995354912e-12,2.959322589589526622e-14
4.844999999999999862e-01,7.571878122672760498e-06,5.975630691390991162e-08,1.585582882006415705e-06,7.094765616375336314e-08,1.985354930315770776e-06,3.870211858553003507e-06,3.174881660686759966e-12,1.019096493428012906e-14,1.397412666562664421e-11,1.025936989941085197e-14,3.262586174088074671e-14,1.443789645799916779e-12,4.371040354468838133e-12,1.441138647882197190e-12,3.066673671252435414e-14
4.849999999999999867e-01,7.498376684530806520e-06,6.036341840815319204e-08,1.541632924917651977e-06,7.130027767474089589e-08,2.015181916892445598e-06,3.809873424827092827e-06,3.198503762204878985e-12,1.036365397787481145e-14,1.406070951500563660e-11,1.042692577934925994e-14,3.376382078979000001e-14,1.459373011029159369e-12,4.460108142433618396e-12,1.456739762602642668e-12,3.182212956160257283e-14
4.854999999999999871e-01,7.397867386581827775e-06,6.100048069934478328e-08,1.498109242716004748e-06,7.163950206964392740e-08,2.044641223783255191e-06,3.722452010844813849e-06,3.217282385699822306e-12,1.046763726262999238e-14,1.413154675416535849e-11,1.052559765047112284e-14,3.493951600226307089e-14,1.473443234765316339e-12,4.544421757960625805e-12,1.470825936166190429e-12,3.301594474402733268e-14
4.859999999999999876e-01,7.272002092657774837e-06,6.166216822574750257e-08,1.455029814487109788e-06,7.196552238988640408e-08,2.073621075644224293e-06,3.609698409159177802e-06,3.231255407711013492e-12,1.052937436631223240e-14,1.419016698601690210e-11,1.058200940730870977e-14,3.610062455467279711e-14,1.485771925123633350e-12,4.620978017074730082e-12,1.483171506027693283e-12,3.419577911637142111e-14
4.864999999999999880e-01,7.122750265906279640e-06,6.233729062171202294e-08,1.412406052096400136e-06,7.227832668131646854e-08,2.102083680403349303e-06,3.473619664790198993e-06,3.240382849089270512e-12,1.058630352477108620e-14,1.423875873649269140e-11,1.063349594230349403e-14,3.720183958924754693e-14,1.496397034455352407e-12,4.688220095991324876e-12,1.493816803285480574e-12,3.531614395127850656e-14
